name,imageUrl,area,profileUrl,office,tags,isLoggedUser,positionName,id,parentId,size
J;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BP;TAG;FALSE;PAM(T;(2025-0)-01-01-/F
S;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PP(U;(2025-0)-01-02-01-01-FU
R;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BK;TAG;FALSE;PP(U;(2025-0)-01-03-01-03-FU
C;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PP(U;(2025-0)-01-05-FU
A;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BHM;TAG;FALSE;PHMAM(T;(2025-0)-01-06-/F
S;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;ASDMAAM(T;(2025-0)-01-02-/F
MP;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BP;TAG;FALSE;PAM(T;(2025-0)-01-01-/F
N;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PLO(U;(2025-0)-01-02-FU
DK;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PLO(U;(2025-0)-01-05-FU
RAH;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BK;TAG;FALSE;PTK(U;(2025-0)-01-03-01-03-FU
NDW;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BP;TAG;FALSE;PAM(T;(2025-0)-01-01-02-/F
ASW;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BH;TAG;FALSE;PPPAM(T;(2025-0)-01-04-/F
IMK;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PLO(U;(2025-0)-01-05-01-02-FU
BA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BAP;TAG;FALSE;APAM(T;(2025-0)-01-07-01-/F
WB;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;PDdSI;TAG;FALSE;PKAM(T;(2025-0)-01-08-/F
N;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BAP;TAG;FALSE;APAM(T;(2025-0)-01-07-/F
KA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;KBUdLP;(2025-0)-01-05
NF;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PP(T;(2025-0)-01-05-/F
SNH;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BK;TAG;FALSE;KSPBMN;(2025-0)-01-03-01-01
GCRT;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PLO(U;(2025-0)-01-02-01-01-FU
SA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BK;TAG;FALSE;PKAPdBNP(T;(2025-0)-01-03-/F
KP;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BH;TAG;FALSE;AHAM(T;(2025-0)-01-04-/F
LS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PLO(U;(2025-0)-01-05-01-01-FU
Y;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PLO(U;(2025-0)-01-05-01-02-FU
AN;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BAP;TAG;FALSE;PLO(U;(2025-0)-01-07-01-01-FU
KP;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PLO(U;(2025-0)-01-05-01-03-FU
SA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BHM;TAG;FALSE;PTK(U;(2025-0)-01-06-FU
EPS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BP;TAG;FALSE;PAM(T;(2025-0)-01-01-02-/F
TSAR;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PPBAP(T;(2025-0)-01-05-/F
CRW;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;DAM(T;(2025-0)-01-05-/F
DA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PPBAP(T;(2025-0)-01-05-/F
AP;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BAP;TAG;FALSE;PLO(U;(2025-0)-01-07-01-01-FU
MZ;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PPBAM(T;(2025-0)-01-05-/F
IY;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;DGAM(T;(2025-0)-01-05-/F
LWP;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BH;TAG;FALSE;PPPAM(T;(2025-0)-01-04-/F
MRP;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;PDdSI;TAG;FALSE;PKAM(T;(2025-0)-01-08-/F
RJ;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BK;TAG;FALSE;AAAM(T;(2025-0)-01-03-/F
AR;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PLO(U;(2025-0)-01-05-FU
GYN;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BP;TAG;FALSE;PAM(T;(2025-0)-01-01-/F
PT;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BHM;TAG;FALSE;PHMAM(T;(2025-0)-01-06-/F
R;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;OLO(U;(2025-0)-01-02-01-01-FU
CR;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BK;TAG;FALSE;APKAPdBNAM(T;(2025-0)-01-03-/F
SM;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PLO(U;(2025-0)-01-02-FU
BS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BK;TAG;FALSE;PLO(U;(2025-0)-01-03-01-02-FU
AD;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;PDdSI;TAG;FALSE;PKAM(T;(2025-0)-01-08-/F
WVL;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BHM;TAG;FALSE;PHMAP(T;(2025-0)-01-06-/F
MFH;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;KBP;(2025-0)-01-05-02
VA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BHM;TAG;FALSE;PHMAP(T;(2025-0)-01-06-/F
VNCA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PPBAM(T;(2025-0)-01-05-/F
HRS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BP;TAG;FALSE;PTK(U;(2025-0)-01-01-02-FU
AAM;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PLO(U;(2025-0)-01-05-03-02-FU
WW;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BP;TAG;FALSE;PAM(T;(2025-0)-01-01-01-/F
BHS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BAP;TAG;FALSE;KBAPLN;(2025-0)-01-07-01
ATS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PTK(U;(2025-0)-01-05-01-03-FU
SKL;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BH;TAG;FALSE;PPPAM(T;(2025-0)-01-04-/F
PM;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BH;TAG;FALSE;AHAM(T;(2025-0)-01-04-/F
TR;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;PDdSI;TAG;FALSE;AT(T;(2025-0)-01-08-01-/F
SR;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BK;TAG;FALSE;PLO(U;(2025-0)-01-03-01-03-FU
AA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PP(U;(2025-0)-01-05-FU
A;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;PDdSI;TAG;FALSE;PLO(U;(2025-0)-01-08-01-FU
RSN;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PTK(U;(2025-0)-01-02-FU
HP;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PP(U;(2025-0)-01-05-FU
PNH;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BHM;TAG;FALSE;APKAPdBNAM(T;(2025-0)-01-06-01-/F
CAW;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PLO(U;(2025-0)-01-05-01-03-FU
APNN;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PTK(U;(2025-0)-01-02-FU
EY;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BP;TAG;FALSE;PAM(T;(2025-0)-01-01-/F
GG;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BH;TAG;FALSE;PPPAM(T;(2025-0)-01-04-/F
YM;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;PDdSI;TAG;FALSE;SAM(T;(2025-0)-01-08-/F
AJW;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;ASDMAAM(T;(2025-0)-01-02-/F
JS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BAP;TAG;FALSE;PLO(U;(2025-0)-01-07-01-01-FU
RA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BK;TAG;FALSE;APKAPdBNAM(T;(2025-0)-01-03-/F
MA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BK;TAG;FALSE;PLO(U;(2025-0)-01-03-01-01-FU
ATU;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BP;TAG;FALSE;PAM(T;(2025-0)-01-01-/F
SIW;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PLO(U;(2025-0)-01-02-01-01-FU
BDS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;PDdSI;TAG;FALSE;PKAP(T;(2025-0)-01-08-/F
WF;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PDdI(U;(2025-0)-01-02-FU
W;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BHM;TAG;FALSE;PKAPdBNM(T;(2025-0)-01-06-01-/F
AU;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PTK(U;(2025-0)-01-02-FU
MPG;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PLO(U;(2025-0)-01-02-FU
LM;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;ASDMAAM(T;(2025-0)-01-02-/F
MH;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BK;TAG;FALSE;PP(U;(2025-0)-01-03-01-03-FU
WH;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;ASDMAAP(T;(2025-0)-01-02-/F
AS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PP(U;(2025-0)-01-05-FU
YAR;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BAP;TAG;FALSE;APAM(T;(2025-0)-01-07-/F
MK;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BH;TAG;FALSE;PPPAM(T;(2025-0)-01-04-/F
DPA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;ASDMAAM(T;(2025-0)-01-02-/F
SD;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;ASDMAAM(T;(2025-0)-01-02-/F
S;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PP(U;(2025-0)-01-05-FU
CS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PPBAP(T;(2025-0)-01-05-/F
FAS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PT(T;(2025-0)-01-05-/F
H;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BH;TAG;FALSE;PPPAM(T;(2025-0)-01-04-/F
AS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;KSTUB;(2025-0)-01-05-03-04
MA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PLO(U;(2025-0)-01-02-FU
TPS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PLO(U;(2025-0)-01-05-03-03-FU
NN;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PLO(U;(2025-0)-01-02-01-01-FU
IF;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BP;TAG;FALSE;PAM(T;(2025-0)-01-01-/F
MLBN;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;AT(T;(2025-0)-01-05-/F
APD;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;PDdSI;TAG;FALSE;PKAM(T;(2025-0)-01-08-/F
R;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BP;TAG;FALSE;PAP(T;(2025-0)-01-01-/F
HS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BP;TAG;FALSE;KSTU;(2025-0)-01-01-02-01
YRA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;PDdSI;TAG;FALSE;PKAM(T;(2025-0)-01-08-/F
RMJJ;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BP;TAG;FALSE;PAM(T;(2025-0)-01-01-01-/F
AR;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PTK(U;(2025-0)-01-02-FU
ELA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;ASDMAAP(T;(2025-0)-01-02-/F
MA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PTK(U;(2025-0)-01-02-FU
SR;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PPBAM(T;(2025-0)-01-05-/F
RA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PKAP(T;(2025-0)-01-02-/F
RS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PAP(T;(2025-0)-01-05-/F
AS;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BK;TAG;FALSE;PTK(U;(2025-0)-01-03-01-03-FU
RP;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;KBTUP;(2025-0)-01-05-03
AN;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;AKAM(T;(2025-0)-01-02-/F
YD;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PLO(U;(2025-0)-01-02-FU
AFW;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BHM;TAG;FALSE;PHMAM(T;(2025-0)-01-06-/F
AP;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;PDdSI;TAG;FALSE;PKAM(T;(2025-0)-01-08-/F
Y;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BH;TAG;FALSE;PPPAP(T;(2025-0)-01-04-/F
DY;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PTK(U;(2025-0)-01-02-FU
EPP;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BHM;TAG;FALSE;PHMAM(T;(2025-0)-01-06-/F
TW;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BH;TAG;FALSE;PLO(U;(2025-0)-01-04-01-01-FU
MR;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PLO(U;(2025-0)-01-02-FU
AM;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PP(U;(2025-0)-01-05-FU
RF;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;PDdSI;TAG;FALSE;PKAM(T;(2025-0)-01-08-/F
BHF;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PLO(U;(2025-0)-01-05-FU
ND;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BK;TAG;FALSE;PLO(U;(2025-0)-01-03-01-01-FU
MES;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;AAP(T;(2025-0)-01-05-/F
CC;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BAP;TAG;FALSE;APAM(T;(2025-0)-01-07-/F
AR;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PPBAP(T;(2025-0)-01-05-/F
RK;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PTK(U;(2025-0)-01-02-FU
RA;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BK;TAG;FALSE;PP(U;(2025-0)-01-03-01-03-FU
IGMAW;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BOdSDM;TAG;FALSE;PLO(U;(2025-0)-01-02-FU
NP;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PDdI(U;(2025-0)-01-05-03-04-FU
AAM;https://raw.githubusercontent.com/bumbeishvili/Assets/master/Projects/D3/Organization%20Chart/general.jpg;Corporate;http://example.com/employee/profile;BUdLP;TAG;FALSE;PPBAP(T;(2025-0)-01-05-/F
